time,text,user,location,platform,tweet id,following,followers
2022-06-17T08:36:17,"In @Microsoft 's June's Patch Tuesday,'Follina', a remote code execution vulnerability was repaired.

Microsoft warns that an attacker who exploits 'Follina' can run arbitrary code with the privileges of the calling application. Read more:https://t.co/xB2dcD5qbO

#ISMGNews",ISMG_News,No Data,twitter,1.5377157441962435e+18,1074.0,3715.0
2022-06-17T08:15:34,Follina abuses Microsoft Office to execute remote code #infosec https://t.co/S55BHIUPzI,ionCube24,No Data,twitter,1.537710530604966e+18,576.0,263.0
2022-06-17T08:08:09,"Microsoft publica el parche de Follina. De una forma un poco rara, porque han añadido el parche dentro del paquete de seguridad de junio, pero le han puesto fecha de 30 de mayo por algún motivo. Si actualizáis Windows os debería llegar,… https://t.co/5TyWf0naTY vía @mixx_io",chinom,No Data,twitter,1.5377086640432333e+18,219.0,1383.0
2022-06-17T08:05:01,"Patch Tuesday juin 22 : Microsoft corrige la faille Follina
https://t.co/QJQMBdFle2",commentcamarche,No Data,twitter,1.5377078761810698e+18,406.0,49449.0
2022-06-17T08:04:09,"Debate rages over Microsoft vulnerability practices after Follina, Azure issues https://t.co/42Wdi9uxSH",SecludIT,No Data,twitter,1.5377076582449848e+18,1629.0,1879.0
2022-06-17T08:02:19,Microsoft corrige la vulnerabilidad de día cero Follina dentro de la actualización de junio https://t.co/Sti1SN9KxZ https://t.co/nNMoxTWZst,pablo_selfa,No Data,twitter,1.5377071981967688e+18,5.0,10.0
2022-06-17T07:59:54,"Follina gets fixed – but it’s not listed in the Patch Tuesday patches! – Naked Security 
https://t.co/k4T5BinZNG
#SEO #Google #Apple  #IOS #cybersecurity #Robotics #IOT #AI #software #telecom

A few hours ago, we recorded this week’s Naked Security podcast, right on... https://t.co/iKmYrUi7Mr",channel969,No Data,twitter,1.537706587623723e+18,14.0,117.0
2022-06-17T07:50:53,Microsoft atualiza Windows contra a grave falha de segurança Follina  https://t.co/9K5q5oVTvQ,senaipinda,No Data,twitter,1.5377043193022218e+18,20.0,20.0
2022-06-17T07:46:09,Follina: Russian Sandworm group uses exploit in attacks on Ukraine https://t.co/BuWa2BabHd #Follina #Russia #Sandworm #Ukraine #threatintel,CyberSecDN,No Data,twitter,1.5377031294157005e+18,185.0,27958.0
2022-06-17T07:40:55,"⚠️#Vulnerabilidades al acecho⚠️@MicrosoftES ha publicado 55 nuevas, 3 de ellas críticas😱 Una es #Follina, de tipo #ZeroDay y explotada activamente mediante documentos Office. 
¿Quieres saber más? Echa un vistazo aquí!👉 https://t.co/9vBHhoDOer @Entelgy #Ciberseguridad #Seguridad https://t.co/u9BYPqXszh",InnotecSecurity,No Data,twitter,1.5377018103994982e+18,1396.0,3130.0
2022-06-17T07:38:42,مايكروسوفت صححت ثغرة ويندوز المسماة Follina https://t.co/cWfNPWri52 #تقنية,Ayed_Alosaimi,No Data,twitter,1.5377012513156465e+18,2078.0,37510.0
2022-06-17T07:33:19,Finally Microsoft patches the Follina Vulnerability CVE-2022-30190 #CVE #office #microsoft #rce https://t.co/Avov5s6Hu9 https://t.co/OOu4sK7PKn,talos_security,No Data,twitter,1.537699899986391e+18,47.0,40.0
2022-06-17T07:31:09,#Microsoft fixes Follina and 55 other CVEs https://t.co/rd0LgbbZ97 #Sec_Cyber,CyberSecDN,No Data,twitter,1.5376993512034877e+18,185.0,27958.0
2022-06-17T07:23:44,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/Jkp5piiZQr",bug_less,No Data,twitter,1.5376974859463434e+18,1952.0,1456.0
2022-06-17T07:21:12,Microsoft sistema finalmente la vulnerabilità Follina - Zeus News https://t.co/ziMzLsJJZ6,HyperAgency_,No Data,twitter,1.5376968471748157e+18,65.0,25.0
2022-06-17T07:18:14,Microsoft atualiza Windows contra a grave falha de segurança Follina  https://t.co/0CQua1GI51,danielneo27,No Data,twitter,1.5376961024719462e+18,93.0,16.0
2022-06-17T07:15:15,مايكروسوفت صححت ثغرة ويندوز المسماة Follina https://t.co/TYtWtm8fpB البوابة العربية للأخبار التقنية #تقنية,Ayed_Alosaimi,No Data,twitter,1.5376953511420723e+18,2078.0,37510.0
2022-06-17T06:41:41,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/0d0htm4vKL",L4rryC4rson,No Data,twitter,1.5376869048495677e+18,86.0,203.0
2022-06-17T06:40:57,Microsoft issues serious alert about Follina Vulnerability https://t.co/IL7yZEUv5T,IT_securitynews,No Data,twitter,1.5376867201451295e+18,616.0,10127.0
2022-06-17T06:38:37,2022年6月15日にWindows Updateで配布された修正内容の一つがコレ / “Windows のゼロデイ脆弱性 Follina：フィッシング攻撃で積極的に悪用されている” https://t.co/ZczuSH56cV,igaos,No Data,twitter,1.5376861309254e+18,3303.0,1730.0
2022-06-17T06:34:35,Follina – Aktuelle Zero-Day-Lücke im Microsoft Standardtool: Es gibt keinen Patch zum Schließen und oft auch keinen praktikablen Workaround zum Abmildern. Gleichzeitig sind nahezu alle Windows Versionen betroffen. https://t.co/AlY04ZYO83 #informationssicherheit,Intervalid_GmbH,No Data,twitter,1.5376851185711432e+18,50.0,17.0
2022-06-17T06:29:51,"In this demo we'll see the Falcon Platform identify systems vulnerable to Follina in your organization, prevent an attack of this vulnerability and show threat hunting capabilities to identify any systems that may have been targeted. https://t.co/HIN2ZVYoSx",SandeepSandhart,No Data,twitter,1.537683925643952e+18,301.0,33.0
2022-06-17T06:00:32,SCMagazine: Follina vulnerability fixed in latest Patch Tuesday release from .@Microsoft https://t.co/1lxbHeqavm #cybersecurity #infosec https://t.co/35eQFBXQjQ,MrsYisWhy,No Data,twitter,1.5376765497172173e+18,1777.0,3107.0
2022-06-17T06:00:05,Follina vulnerability fixed in latest Patch Tuesday release from .@Microsoft https://t.co/6GpvAeCWBl #cybersecurity #infosec https://t.co/6CAPF06vwA,SCMagazine,No Data,twitter,1.537676436424872e+18,1361.0,121994.0
2022-06-17T02:30:10,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/wAnt46XMOo #NakedSecurity",SecurityNewsbot,No Data,twitter,1.537623609232937e+18,9339.0,15426.0
2022-06-17T02:06:22,"Microsoft, Office sürümlerinde bulunan ‘Follina’ güvenlik açığını düzeltti https://t.co/oPZ2RAkBbu",Cejnacom,No Data,twitter,1.5376176202996572e+18,7.0,4.0
2022-06-17T02:04:26,Update Windows now to protect against the Follina zero-day flaw https://t.co/t97JOFcShO,HoranyTaban,No Data,twitter,1.5376171327285002e+18,234.0,88.0
2022-06-17T01:39:33,You’re invited! Join us for a live walkthrough of the “Follina” story… https://t.co/apkxD1XmUQ https://t.co/vDI5ZrJw6Q,Tech_Erudite,No Data,twitter,1.5376108703095398e+18,33.0,9.0
2022-06-17T01:36:24,"#Blue_Team_Techniques
These are two Python scripts compiled to quickly apply temporary protection against the CVE-2022-30190 vulnerability (Follina)
https://t.co/UawITQ1of6
]-&gt; Source Codes:
https://t.co/MxatQ83lbE",Guliqbal2,No Data,twitter,1.5376100779007918e+18,42.0,5.0
2022-06-17T01:25:41,"Microsoft rolls out security update to fix Follina vulnerability, users urged to update PCs https://t.co/y4eNBolObT",RadarsTrend,No Data,twitter,1.5376073806026998e+18,157.0,89.0
2022-06-17T01:24:22,"The latest update for #ManageEngine includes ""A practical approach to #ActiveDirectory Domain Services, Part 7: #Cybersecurity and AD"" and ""How #ADAuditPlus helps you assess your exposure to Follina (CVE-2022-30190)"".
 
#ITSecurity #ITSM https://t.co/Wd7qv3aiN9",opsmatters_uk,No Data,twitter,1.5376070489212436e+18,2685.0,2703.0
2022-06-17T00:51:08,"Generating a #YARA rule to hunt for a specific timestamp in an RTF template along with a hex string for OLE files embedded in RTF docs. #Follina
https://t.co/YVaOwmPgs9",TaylorParizo,No Data,twitter,1.537598686779392e+18,232.0,148.0
2022-06-17T00:09:00,"Los investigadores descubrieron Follina, una vulnerabilidad de día cero en Microsoft Office que a través de un archivo de Word especialmente diseñado, permitía ejecutar comandos PowerShell con la herramienta Microsoft Diagnostic Tool (MSDT)
https://t.co/vnuaRM8qCJ",Portaltic,No Data,twitter,1.5375880811964252e+18,301.0,39614.0
2022-06-16T23:50:49,"All Windows user, please be careful of a malicious email with a doc file attachment named follina. Do not click or open it (don’t even preview it). It has been used by attackers for hacking into systems. 

#hackingrelatedstuff",squishy_mcgra,No Data,twitter,1.5375835069600522e+18,69.0,353.0
2022-06-16T23:49:22,"Microsoft、5月末発表の悪用されたゼロデイ脆弱性「Follina」を修正 https://t.co/Ta4hOik0p0

『この脆弱性「CVE-2022-30190」は診断ツール「Microsoft Support Diagnostic Tool」（MSDT）に関連するもの』",taku888infinity,No Data,twitter,1.537583139559592e+18,935.0,6026.0
2022-06-16T23:20:09,Windows のゼロデイ脆弱性 Follina：フィッシング攻撃で積極的に悪用されている #security #vulnerability #follina #windows https://t.co/Qd0tWMf002,iototsecnews,No Data,twitter,1.5375757878802268e+18,9.0,71.0
2022-06-16T23:00:35,Russia-linked APT targets Ukraine by exploiting the Follina RCE vulnerability https://t.co/dYXWLe2U9s https://t.co/FyL4YJdLjO,Cloud_Solutionz,No Data,twitter,1.5375708644717814e+18,0.0,9.0
2022-06-16T22:59:59,"54. O.S.B y Follina #tierraDeHackers 
https://t.co/5bozbXQsNR via @PodcastAddict",DanielivanUv,No Data,twitter,1.5375707129274696e+18,607.0,393.0
2022-06-16T22:56:08,Microsoft sistema finalmente la vulnerabilità Follina https://t.co/OifM3zbwU3,PoloInfoIt,No Data,twitter,1.5375697452302336e+18,59.0,77.0
2022-06-16T22:46:34,@j00sean I bet the folks monitoring follina probably missed this. Can you share a sample for this mate? I'll see what I can do.,r3srch3r,No Data,twitter,1.537567337871999e+18,218.0,5.0
2022-06-16T22:37:34,"Update: On Tuesday, Microsoft released an official patch for the #Follina vulnerability.  Applying the patch is the recommended remediation for this vulnerability. https://t.co/7nCAMncdJ5",Tanium,No Data,twitter,1.5375650735725117e+18,847.0,7024.0
2022-06-16T22:30:00,"NSO Group might have a new owner; #Microsoft patches #Follina zero-day; and an actually dangerous side-channel attack.
#infosec #zeroday #cybersecurity 
https://t.co/lJwcperF4k",_Vault_Security,No Data,twitter,1.5375631673493217e+18,223.0,754.0
2022-06-16T22:02:25,"Hello folks !

I just published a python script to look for artifacts of Follina (CVE-2022-30190) exploit on multiple hosts.

The script expects a list of Windows hosts and performs a VirusTotal scan on each URL discovered.

#Follina #forensics #infosec 

https://t.co/poP87bofRe",VirtualSamuraii,No Data,twitter,1.5375562276469637e+18,39.0,40.0
2022-06-16T21:55:45,"Microsoft releases long sought patch for Office Follina zero day as CISA, customers assess impact | Proofpoint's insights on the Follina vulnerability are mentioned by @CybersecDive. https://t.co/BzHvyNVdsh",pfuster,No Data,twitter,1.5375545502944707e+18,700.0,326.0
2022-06-16T21:45:13,"#Microsoft corrigió la vulnerabilidad de día cero #Follina dentro de la actualización de junio.
La solución para corregir Follina está ya disponible, desde este martes. Es más, la compañía, incluso, recomienda instalarla ""lo antes posible"". #ciberseguridad
#CyberSecurity #0day https://t.co/bxvbfDHD5v",MarcVlp,No Data,twitter,1.5375518976068895e+18,106.0,42.0
2022-06-16T21:44:06,This thread is so timely; a call yesterday with a bunch of security execs was on this exact topic. We need a better system to grade vulnerabilities because we all felt Follina was more serious than MSFT’s CVSS (7.8) indicated. Looking forward to reading about the SSVC framework. https://t.co/dLiBwYVB1J,teambuild3r,No Data,twitter,1.5375516188705055e+18,444.0,2649.0
2022-06-16T21:43:48,"Not much going on here. Just Binary Defense’s Threat Hunting team doing cool stuff again…

#Follina #ThreatHunting #infosec #binarydefense #dontgethacked https://t.co/y3J9QH5HYi",USMCShaffer,No Data,twitter,1.5375515435236352e+18,544.0,257.0
2022-06-16T21:34:00,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] – 

#cybersecurity #infosec #hacker #cyberattack #phishing #cybercrime #malware #ransomware 

https://t.co/8tBAoVTK5O",LanceSchukies,No Data,twitter,1.5375490743914414e+18,232.0,517.0
2022-06-16T21:29:26,Patch Tuesday: Microsoft behebt ein Problem für das aktive Ausnutzen der Schwachstelle „Follina“. https://t.co/5x0xrk6S88,nerdswire,No Data,twitter,1.5375479277611745e+18,1564.0,1415.0
2022-06-16T21:10:46,مايكروسوفت صححت ثغرة ويندوز المسماة Follina – اليوم السابع https://t.co/fXeH8Mfb8R,elakhbargate,No Data,twitter,1.5375432304510648e+18,2.0,1056.0
2022-06-16T21:10:03,مايكروسوفت صححت ثغرة ويندوز المسماة Follina https://t.co/ko2LwBIlSs,qre3news,No Data,twitter,1.5375430491941356e+18,3.0,89.0
2022-06-16T21:05:02,"CISA adds Critical Microsoft diagnostics tool vulnerability ""Follina"" (CVE-2022-30190) to Catalog of exploited vulnerabilities 

https://t.co/doUVVkvc0W 

#Microsoft #Follina #vulnerabilities #infosec https://t.co/fwC3gXt30F",securezoo,No Data,twitter,1.53754178756855e+18,4990.0,9790.0
2022-06-16T21:01:03,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast]: Lastest epsiode - listen now! https://t.co/mZbxRXHzCX DeepBlue Security https://t.co/BNfNT3s4al",DeepBlueInfoSec,No Data,twitter,1.5375407814177219e+18,0.0,855.0
2022-06-16T20:47:22,Microsoft fixes under-attack Windows zero-day Follina • The Register https://t.co/uq6uKXlW1N  20 plus years-long patches.,Anthony59936617,No Data,twitter,1.5375373395174564e+18,202.0,8.0
2022-06-16T20:27:02,@marcantonio_88 ecco cosa era quel bagliore particolare a Follina #ufo,Massimi46236872,No Data,twitter,1.5375322208559514e+18,300.0,37.0
2022-06-16T19:54:47,@MalwareJake @MalwareJake Hey Jake! Would you still recommend deleting the MS-MSDT registry key after the new Follina patch has been installed - do both?,Jo_CPDIEM,No Data,twitter,1.5375241063877222e+18,175.0,8.0
2022-06-16T19:49:16,"Reginald Andre @arksolvers  Randy Bryan @tekrescue Ryan O'Hara @sphinxcyber Bryan Hornung @xactceo 

🚨EPISODE ALERT🚨 Security Squawk Podcast

👉🏼 How hackers can get into your Microsoft Outlook?

#Microsoft #Follina #podcast #vulnerability #cybersecurity

https://t.co/R9H5ZVchr6 https://t.co/PEJvicEOmc",xactitsolutions,No Data,twitter,1.53752271753207e+18,5124.0,2697.0
2022-06-16T19:44:03,"#RT @Binary_Defense: Our threat hunting team found a groundbreaking way of triggering the #Follina exploit that current detection standards would miss. Read our #blog to learn how you can defeat it!

#Cybersecurity #BinaryDefense

https://t.co/ELR1VCJFeu",two_minwarning,No Data,twitter,1.5375214050127258e+18,826.0,540.0
2022-06-16T19:34:09,@Tecn1c0 @kintarooeh De momento se salvan y seguirán las gestorías y nichos similares con vdi (citrix y otras zarzas) con Windows server y en empresas donde se ha bloqueado las actuaciones de abril a junio incluida la de follina para desactivar la bomba lógica que quita el IE de los puestos,YoVirtualizador,No Data,twitter,1.5375189144432968e+18,980.0,622.0
2022-06-16T19:32:19,"Microsoft fixes under-attack Windows zero-day Follina

#AMD #ATTACK

https://t.co/vaf36ZViW2",br00t4c,No Data,twitter,1.5375184531076997e+18,4358.0,3543.0
2022-06-16T19:23:45,"Captain P@tches returns from the high seas! 🏴‍☠️ June Patch Tuesday updates, Follina, and a heartfelt farewell to Internet Explorer 😪🪦 https://t.co/QSVGiczbQ2",ParkinsonFrost,No Data,twitter,1.537516297860354e+18,26.0,356.0
2022-06-16T19:19:55,Microsoft tung bản vá lỗ hổng bảo mật nghiêm trọng Follina trên hệ điều hành Windows https://t.co/SobW7O7eFu,tinviet360,No Data,twitter,1.5375153308887736e+18,80.0,515.0
2022-06-16T19:11:21,"#vulnerability
CrowdStrike write ""June 2022 Patch Tuesday: Three Critical CVEs and a Fix for the Follina Vulnerability"" 
Full version: https://t.co/E4tvsESV5s",InfoSecPhysa,No Data,twitter,1.5375131749828526e+18,8.0,62.0
2022-06-16T19:10:08,"Microsoft may have ""patched"" #Follina but that doesn't mean you should let your guard down. @M_alphaaa found a crafty way around common cmd arguments to exploit msdt.exe ... oh and he wrote a #Sigma rule to detect it!

https://t.co/bZms1jdrg7",rp1atten,No Data,twitter,1.5375128684840878e+18,536.0,67.0
2022-06-16T19:06:58,"Microsoft, Office sürümlerinde bulunan Follina güvenlik açığını düzeltti.",FeryatBen,No Data,twitter,1.5375120747036836e+18,464.0,10510.0
2022-06-16T19:00:09,"Our threat hunting team found a groundbreaking way of triggering the #Follina exploit that current detection standards would miss. Read our #blog to learn how you can defeat it!

#Cybersecurity #BinaryDefense

https://t.co/GPWeLIK34a",Binary_Defense,No Data,twitter,1.5375103574004408e+18,492.0,10059.0
2022-06-16T18:46:05,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/0JItE4SXA6 https://t.co/w6nNBCFAMs",3d_secure,No Data,twitter,1.5375068187163648e+18,4.0,42.0
2022-06-16T18:44:32,"Any bets how many crypto projects get rekt by bad opsec and #Follina ?

Where can I send my word cv or excel portfolio sheet?",buythedipagain,No Data,twitter,1.5375064266624082e+18,126.0,254.0
2022-06-16T18:38:04,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/XQTH4vFtEx https://t.co/gg9Pa5XNAl",net1,No Data,twitter,1.5375047990039183e+18,230.0,220.0
2022-06-16T18:30:40,Faille 0-day Follina : Microsoft déploie un patch à installer en urgence https://t.co/hI7mMusxIg,sebclick,No Data,twitter,1.5375029394843976e+18,319.0,851.0
2022-06-16T18:28:27,"👿 El último parche de seguridad solventa 61 problemas de seguridad vinculados al SO de Microsoft, incluida la vulnerabilidad #Follina que se aprovechaba de una vulnerabilidad de Word para inyectar #malware❗

https://t.co/KqWrrfzoST

#CiberseguridadNCL",es_ncl,No Data,twitter,1.5375023802956104e+18,190.0,4179.0
2022-06-16T18:22:00,"¡Por fin! Microsoft presentó una solución para “Follina” un error de día cero en Windows

https://t.co/BBGNAldnPT

via @unocero",ma_martin,No Data,twitter,1.5375007559212278e+18,10768.0,16331.0
2022-06-16T18:20:08,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/MGdEB3PSUF",graycyberdef,No Data,twitter,1.5375002852827996e+18,42.0,50.0
2022-06-16T18:20:05,Faille 0-day Follina : Microsoft déploie un patch à installer en urgence - https://t.co/z4wnHDvi1B #tech #techno,ChefPhileas,No Data,twitter,1.5375002765082132e+18,2203.0,1969.0
2022-06-16T18:14:01,June 2022 Patch Tuesday: A much anticipated fix for Follina zero-day and DogWalk concerns https://t.co/HNyF2BpSrS,diversenetinc,No Data,twitter,1.5374987488125952e+18,436.0,119.0
2022-06-16T18:04:02,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/uq5fY19ElL #infosec https://t.co/4CNJVZbJaz",AI__TECH,No Data,twitter,1.53749623732625e+18,5640.0,7004.0
2022-06-16T18:03:42,"Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] – Naked Security https://t.co/I1LjWxK8U5",proxy_fast,No Data,twitter,1.5374961534780744e+18,0.0,4.0
2022-06-16T18:02:23,#Follina is only the latest example. #Cybersecurity CEOs including Tenable's @ayoran and Orca's @shua_avi ask why #Microsoft took so long to fix critical flaws. https://t.co/WO4t9BDkIo,JessicaHrdcstle,No Data,twitter,1.5374958198839255e+18,1429.0,1507.0
2022-06-16T18:00:03,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/yW2dgLusuU",Sec_Cyber,No Data,twitter,1.537495234547966e+18,1132.0,17637.0
2022-06-16T17:56:14,"Microsoft, Office sürümlerinde bulunan ‘Follina’ güvenlik açığını düzeltti https://t.co/kw1mbg1JYz",haberfama,No Data,twitter,1.5374942708604805e+18,4.0,23.0
2022-06-16T17:52:04,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/VfrSkwfETt",DarkOperator,No Data,twitter,1.5374932224983777e+18,802.0,2690.0
2022-06-16T17:51:34,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast]:… https://t.co/Hif5BxhO72 @RedSeal_co #cybersecurity #infosec https://t.co/cZxAw2smEy",deb_infosec,No Data,twitter,1.5374930977513226e+18,3135.0,5390.0
2022-06-16T17:51:14,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/iKl9HVOR7y .",Protecit_online,No Data,twitter,1.537493014767145e+18,787.0,883.0
2022-06-16T17:50:02,"Meerdere securitybedrijven zijn ontevreden met het patchbeleid van Microsoft. De techgigant zou ernstige kwetsbaarheden ondermijnen en verzwijgen. De meeste kritiek komt van Orca Security en Tenable, twee… https://t.co/UrVB2MyPKC #Security #follina #Microsoft #patch",Techzine,No Data,twitter,1.5374927142451364e+18,8252.0,10596.0
2022-06-16T17:48:04,Several security companies are dissatisfied with Microsoft’s patch policy. The tech giant allegedly undermines and conceals serious vulnerabilities. Most criticism comes from Orca Security and… https://t.co/NFYOn4QIHP #Security #follina #Microsoft #patch - Follow for more,techzineeu,No Data,twitter,1.5374922155004436e+18,1846.0,9483.0
2022-06-16T17:42:53,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/N6p4d7nL0g #Apple #Microsoft #Phishing #Podcast #Vulnerability #CVE202230190",LudovicoLoreti,No Data,twitter,1.5374909133996687e+18,324.0,4117.0
2022-06-16T17:42:03,Microsoft atualiza Windows contra a grave falha de segurança Follina  https://t.co/crvX0VxNac,canaltech,No Data,twitter,1.5374907031727882e+18,228.0,345592.0
2022-06-16T17:40:08,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/Id8eiSWaFn #growcyber",laurencehaslop,No Data,twitter,1.5374902228456858e+18,3322.0,3575.0
2022-06-16T17:38:23,"#RT @NakedSecurity: S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/u1RP8Nw3JM",Ash_Dax,No Data,twitter,1.5374897802204733e+18,745.0,136.0
2022-06-16T17:33:09,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/VBGeLWVeQP #security #vulnerability #data #malware #phishing #privacy #2fa #databreach #infosec #ransomware #surveillance #cybersecurity",LanceSchukies,No Data,twitter,1.5374884642872689e+18,232.0,517.0
2022-06-16T17:32:47,"Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] – Naked Security https://t.co/fTUxjDYJDf",nazmulmarketer1,No Data,twitter,1.5374883711397396e+18,2146.0,1130.0
2022-06-16T17:32:39,"Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] – Naked Security https://t.co/ciALdiQqI2",massblogxyz,No Data,twitter,1.5374883374682767e+18,3238.0,307.0
2022-06-16T17:30:00,"In the most recent #CyberSecurity Brief, we discuss #Follina being used by Russian actors, the #Metasploit update, a #Facebook phishing campaign, and ransomware - incl #BlackCat, #Netwalker, and #HelloXD. Listen now: https://t.co/OxMupDeSlA https://t.co/9iwNN7NWvC",threatintel,No Data,twitter,1.5374876710852403e+18,393.0,107770.0
2022-06-16T17:25:50,قامت Microsoft بإصلاح ثغرة أمنية في نظام التشغيل Windows تسمى Follina https://t.co/Zn6s1qLOxV,eajilalan2022,No Data,twitter,1.5374866229836227e+18,0.0,16.0
2022-06-16T17:25:33,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/yAkn28NOqr",Xc0resecurity,No Data,twitter,1.537486549092139e+18,247.0,5402.0
2022-06-16T17:23:07,قامت Microsoft بتصحيح ثغرة أمنية في Windows تسمى Follina – تجارة نيوز https://t.co/UtKaWNq6nT,sohib31,No Data,twitter,1.5374859368793375e+18,6.0,59.0
2022-06-16T17:22:04,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/Lbo0onhz2C",BringITON_CA,No Data,twitter,1.5374856725162025e+18,1700.0,537.0
2022-06-16T17:19:58,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] 
Read more... https://t.co/SUeUCQ6MvN
#CyberSecurity #",infosec_thosas,No Data,twitter,1.5374851470247854e+18,505.0,249.0
2022-06-16T17:19:41,قامت Microsoft بتصحيح ثغرة أمنية في Windows تسمى Follina https://t.co/y0uTLaQ5DJ,motajra2022,No Data,twitter,1.5374850730956636e+18,0.0,6.0
2022-06-16T17:15:14,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/ch1rDeCNFV",filipe_f_silva,No Data,twitter,1.5374839566226104e+18,65.0,531.0
2022-06-16T17:14:04,"Microsoft, Office sürümlerinde bulunan 'Follina' güvenlik açığını düzeltti: Microsoft Office'in birçok farklı sürümünde keşfedilen 'Follina' güvenlik açığı sonunda düzeltildi. Uzaktan kod yürütülmesini sağlayan yeni açık, kullanıcılar için büyük bir… https://t.co/lMjoZm9avp https://t.co/3bTQzVYj2o",TurkceTeknoloji,No Data,twitter,1.5374836600349655e+18,18.0,21525.0
2022-06-16T17:12:06,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/pR2wJ4h8xR",NewsItech,No Data,twitter,1.537483165354193e+18,0.0,76.0
2022-06-16T17:11:40,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/mALPYBaSC7",iTechNewzz,No Data,twitter,1.5374830588486042e+18,0.0,73.0
2022-06-16T17:11:11,"#cybersecurite
NakedSecurity posted ""S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast]"" 
Full version: https://t.co/pDEImfycUS",InfoSecPhysa,No Data,twitter,1.537482933862142e+18,8.0,62.0
2022-06-16T17:10:19,"Microsoft, Office sürümlerinde bulunan 'Follina' güvenlik açığını düzeltti 
Tamer Açıkgöz - #AkilliGundem

https://t.co/3TpKywHAs2 https://t.co/EcBePRsdYn",akilligundem,No Data,twitter,1.5374827166139965e+18,0.0,1239.0
2022-06-16T17:09:28,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/XBQvy7koZK",RoryHActual,No Data,twitter,1.5374825047936328e+18,1576.0,308.0
2022-06-16T17:07:07,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/fwhMdLjERI",IT_securitynews,No Data,twitter,1.5374819133212713e+18,616.0,10127.0
2022-06-16T17:05:42,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast]: https://t.co/Exo3t9ieAt by Naked Security #infosec #software #technology",Alevskey,No Data,twitter,1.5374815549178307e+18,1341.0,28369.0
2022-06-16T17:05:17,"#ITSecurity : S3 Ep87: #Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/ed18YxHlBx",GAILLOTPatrice,No Data,twitter,1.5374814502868746e+18,359.0,785.0
2022-06-16T17:05:04,"https://t.co/ig9gbC4jmX S3 Ep87: Follina, AirTags, ID theft and the Law of Big
Numbers [Podcast] #cybersecurity",netsecu,No Data,twitter,1.537481394032722e+18,295.0,4089.0
2022-06-16T17:04:56,"Microsoft, Office sürümlerinde bulunan 'Follina' güvenlik açığını düzeltti https://t.co/E9hC0Q6dHS",donanimhaber,No Data,twitter,1.5374813627474125e+18,19.0,109475.0
2022-06-16T17:04:18,"S3 Ep87: Follina, AirTags, ID theft and the Law of Big Numbers [Podcast] https://t.co/hjrnCibPM3  #Sophos #Security #Cyber #Cybersecurity",Jmw66,No Data,twitter,1.5374812038041436e+18,538.0,563.0
